job_id,job_title,job_domain,company_name,required_skills,min_experience,min_education
J-1499,IT Disaster & Recovery Monitoring Officer,Software Development,PT Mitra Solusi Lelang,"['Linux', 'Troubleshooting']",1 - 3 Tahun,S1/D4
J-1500,Lowongan Kerja IT Support,IT Support & Infrastructure,PT Sinergia Worldwide Education,"['Excel', 'Cyber Security']",1 - 3 Tahun,S1/D4
J-1501,Data Center Technician - Indonesia - Batam City - On-site,Software Development,RM Staffing B.V.,"['Cisco', 'CCNA', 'Troubleshooting']",1 - 3 Tahun,S2/S3
J-1502,IT Project Coordinator,Software Development,PT. Berca Hardayaperkasa,['Networking'],1 - 3 Tahun,S1/D4
J-1503,Data Analyst - Customer Service & Operations,Data Analytics,PT AJAIB TTX Solusi (jakarta),"['SQL', 'Tableau', 'Power BI', 'Excel']",1 - 3 Tahun,S1/D4
J-1504,NOC (Network Operation Center) / Network Engineer,IT Support & Infrastructure,PT Wahana Internet Nusantara,"['Cisco', 'Routing', 'Switching', 'Troubleshooting']",1 - 3 Tahun,S1/D4
J-1505,Frontend Engineer (SvelteKit),Web Development,PT Tri Digital Perkasa (Volantis Technology),"['TypeScript', 'UI/UX', 'API', 'REST API']",< 1 Tahun,S1/D4
J-1506,Project Manager,Project Management,Kurniawan Group,"['Routing', 'Switching']",1 - 3 Tahun,S2/S3
J-1507,Technical Support,IT Support & Infrastructure,PT Solusindo Bintang Pratama,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",< 1 Tahun,SMA/SMK
J-1508,IT Application Support Supervisor (Talent Pool) - Supervisor,Software Development,Erajaya Group,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",Belum ada pengalaman,S1/D4
J-1509,Network Engineer,IT Support & Infrastructure,PT IP Network Solusindo,"['Python', 'Routing', 'Switching', 'CCNA']",Belum ada pengalaman,S1/D4
J-1510,IT Support,IT Support & Infrastructure,Shishi izakaya lounge & Nightclub Bali,"['Networking', 'Troubleshooting']",1 - 3 Tahun,Bootcamp/Sertifikasi
J-1511,ICT Engineer,Software Development,PT Accesstech Super Jaya,"['Networking', 'Linux', 'Troubleshooting', 'Infrastructure']",> 5 Tahun,S1/D4
J-1512,Fraud Junior Analyst - Risk Platform,Software Development,Indodana,"['SQL', 'Data Analysis']",< 1 Tahun,S1/D4
J-1513,Data Center Technician - Indonesia - Kota Jambi - On-site,Software Development,RM Staffing B.V.,"['Cisco', 'CCNA', 'Troubleshooting']",1 - 3 Tahun,S2/S3
J-1514,System Engineer,Software Development,PT Multipolar Technology Tbk,['Cisco'],> 5 Tahun,S1/D4
J-1515,20. IT ASSET MANAGEMENT,Software Development,PT Yamaha Motor Electronics Indonesia,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",1 - 3 Tahun,S1/D4
J-1516,IT Operation & Support Supervisor,Software Development,PT Tunas Ridean,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",1 - 3 Tahun,S1/D4
J-1517,NOC Engineer,Software Development,pt mitra utama solusi telematika,['CCNA'],1 - 3 Tahun,S1/D4
J-1518,IT Security,Software Development,"PT Bank Woori Saudara Indonesia 1906, Tbk",['Cyber Security'],1 - 3 Tahun,S1/D4
J-1519,Teknisi Lapangan FTTH,Software Development,PT. JINDE GRUP INDONESIA,['Troubleshooting'],< 1 Tahun,SMA/SMK
J-1520,Software Implementor,Software Development,PT Integrasia Utama,['Agile'],1 - 3 Tahun,S1/D4
J-1521,Project Management Office (PMO),Software Development,PT Tawada Healthcare,"['Excel', 'Agile']",1 - 3 Tahun,S1/D4
J-1522,Engineer on Site,Software Development,PT Kuarta Powerindo Perkasa,['Troubleshooting'],< 1 Tahun,S1/D4
J-1523,Kepala IT,Software Development,Rumah Sakit Satya Negara,['Troubleshooting'],1 - 3 Tahun,S1/D4
J-1524,Business Process Analyst,Software Development,B-LOG,"['Business Analysis', 'Requirements Gathering', 'SQL']",1 - 3 Tahun,S1/D4
J-1525,IT Officer,Software Development,Adiwana Warnakali Nusa Penida,"['Linux', 'Troubleshooting']",1 - 3 Tahun,Bootcamp/Sertifikasi
J-1526,Teknisi IT (Denpasar),Software Development,PT Suksesindo,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",1 - 3 Tahun,S1/D4
J-1527,Jr. Database Administrator (MSSQL),Software Development,PT Platinumetrix Global Inovasi,"['Networking', 'PostgreSQL']",1 - 3 Tahun,S1/D4
J-1528,Data Center Technician - Indonesia - Kalimantan Timur - On-site,Software Development,RM Staffing B.V.,"['Cisco', 'CCNA', 'Troubleshooting']",1 - 3 Tahun,S2/S3
J-1529,Data Center Technician - Indonesia - Kota Tangerang Selatan - On-site,Software Development,RM Staffing B.V.,"['Cisco', 'CCNA', 'Troubleshooting']",1 - 3 Tahun,S2/S3
J-1530,Data Center Technician - Indonesia - Kota Tangerang Selatan - On-site,Software Development,RM Staffing B.V.,"['Cisco', 'CCNA', 'Troubleshooting']",1 - 3 Tahun,S2/S3
J-1531,Network Engineer On Site (Balikpapan),IT Support & Infrastructure,PT Provis Garuda Services,"['Networking', 'Routing', 'Switching', 'Troubleshooting']",< 1 Tahun,S1/D4
J-1532,Data Center Technician - Indonesia - Balikpapan - On-site,Software Development,RM Staffing B.V.,"['Cisco', 'CCNA', 'Troubleshooting']",1 - 3 Tahun,S2/S3
J-1533,Data Center Technician - Indonesia - Makassar - On-site,Software Development,RM Staffing B.V.,"['Cisco', 'CCNA', 'Troubleshooting']",1 - 3 Tahun,S2/S3
J-1534,ICT Coordinator,Software Development,Yayasan Pendidikan Kader Bangsa Indonesia,['Troubleshooting'],1 - 3 Tahun,S1/D4
J-1535,IT Project Support (Entry Level),Software Development,SIP Global Solusi,['Troubleshooting'],Belum ada pengalaman,S1/D4
J-1536,Platform Analyst,Software Development,CGS International Sekuritas Indonesia,"['Business Analysis', 'Requirements Gathering', 'SQL']",< 1 Tahun,S1/D4
J-1537,Full Stack Developer,Web Development,PT Eigerindo Multi Produk Industri,"['Python', 'SQL', 'Java', 'JavaScript', 'Ruby', 'React', 'Vue', 'Angular', 'Figma', 'Adobe XD', 'Node.js', 'Laravel', 'GitHub', 'GitLab']",> 5 Tahun,S2/S3
J-1538,IT,Software Development,PT. MITRA BUNTARI SEJAHTERA,"['Linux', 'Networking', 'Troubleshooting']",< 1 Tahun,Bootcamp/Sertifikasi
J-1539,IT & DEVELOPMENT SPECIALIST,Software Development,PT. Tozen Mechanical Products,"['Python', 'JavaScript', 'HTML', 'CSS', 'PHP', 'Node.js', 'MySQL', 'Troubleshooting']",3 - 5 Tahun,S1/D4
J-1540,Corporate Strategy,Software Development,PT Mid Solusi Nusantara (MEKARI),['Agile'],1 - 3 Tahun,S1/D4
J-1541,Technical Trainee (SMK),Software Development,PT Cemerlang Tunggal Intikarsa (CTI Group Jakarta),['Troubleshooting'],Belum ada pengalaman,SMA/SMK
J-1542,IT Governance,Software Development,PT Graha Karya Informasi,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",1 - 3 Tahun,S1/D4
J-1543,Data Center Technician - Indonesia - Jombang - On-site,Software Development,RM Staffing B.V.,"['Cisco', 'CCNA', 'Troubleshooting']",1 - 3 Tahun,S2/S3
J-1544,Data Center Technician - Indonesia - Malang - On-site,Software Development,RM Staffing B.V.,"['Cisco', 'CCNA', 'Troubleshooting']",1 - 3 Tahun,S2/S3
J-1545,QC Application / QA Automation,Software Development,PT Sharing Vision Indonesia,"['Python', 'SQL', 'CI/CD', 'MySQL']",1 - 3 Tahun,S1/D4
J-1546,NOC / Helpdesk,IT Support & Infrastructure,PT. ERA GLOBAL NUSINDO,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",1 - 3 Tahun,S1/D4
J-1547,Product Associate,Software Development,PT INDONESIA LOGAM PRATAMA,"['API', 'Scrum']",Belum ada pengalaman,S1/D4
J-1548,IT,Software Development,CR Consultancy Pte Ltd,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",1 - 3 Tahun,S1/D4
J-1549,IT Infrastructure Section Head (Kendal),Software Development,"PT. Central Proteina Prima, Tbk","['Java', 'Networking', 'Troubleshooting']",1 - 3 Tahun,S2/S3
J-1550,Staff Engineer & Solution Architect - Bali,Software Development,PT Varnion Technology Semesta,"['B2B Sales', 'Solution Selling', 'Presentation', 'System Architecture']",3 - 5 Tahun,S1/D4
J-1551,Network Engineer On Site (Denpasar),IT Support & Infrastructure,PT Provis Garuda Services,"['Networking', 'Routing', 'Switching', 'Troubleshooting']",< 1 Tahun,S1/D4
J-1552,Nutanix Engineer/ Networking IT Support Engineer,IT Support & Infrastructure,ITProposal,"['Python', 'AWS', 'Azure', 'GCP', 'Networking']",3 - 5 Tahun,Bootcamp/Sertifikasi
J-1553,Database Administator,Software Development,PT Indocyber Global Teknologi,"['SQL', 'AWS', 'Azure', 'MySQL', 'PostgreSQL', 'Oracle']",1 - 3 Tahun,S1/D4
J-1554,Junior IT Business Analyst,Data Analytics,PT Accelist Lentera Indonesia,"['SQL', 'UI/UX', 'Azure', 'MySQL', 'Data Analysis', 'QA']",< 1 Tahun,S1/D4
J-1555,Data Center Technician - Indonesia - Cimanggis - On-site,Software Development,RM Staffing B.V.,"['Cisco', 'CCNA', 'Troubleshooting']",1 - 3 Tahun,S2/S3
J-1556,Data Center Technician - Indonesia - Depok - On-site,Software Development,RM Staffing B.V.,"['Cisco', 'CCNA', 'Troubleshooting']",1 - 3 Tahun,S2/S3
J-1557,Server Hardware Engineer,Software Development,PT Megaspeed International Indonesia,"['Linux', 'Networking', 'Troubleshooting']",Belum ada pengalaman,S1/D4
J-1558,IT Operator,Software Development,Perusahaan Dirahasiakan,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",< 1 Tahun,S1/D4
J-1559,Project Manager,Project Management,PT Solusi Nusantara,"['Project Management', 'Agile', 'Scrum', 'Jira']",< 1 Tahun,S2/S3
J-1560,Data Center Technician - Indonesia - Bogor - On-site,Software Development,RM Staffing B.V.,"['Cisco', 'CCNA', 'Troubleshooting']",1 - 3 Tahun,S2/S3
J-1561,IT QA Manual,Software Development,PT. Entrepreneur Trust Digital,['API'],1 - 3 Tahun,S1/D4
J-1562,Network Engineer,IT Support & Infrastructure,PT IP Network Solusindo,"['Python', 'Routing', 'Switching', 'CCNA']",Belum ada pengalaman,S1/D4
J-1563,IT System Analyst,Software Development,Code.id,"['SQL', 'API', 'Agile']",1 - 3 Tahun,S1/D4
J-1564,Data Center Technician - Indonesia - Kampar - On-site,Software Development,RM Staffing B.V.,"['Cisco', 'CCNA', 'Troubleshooting']",1 - 3 Tahun,S2/S3
J-1565,IT Business Analyst,Data Analytics,PT Mitra Solusi Lelang,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",1 - 3 Tahun,S1/D4
J-1566,Data Center Technician - Indonesia - Kota Semarang - On-site,Software Development,RM Staffing B.V.,"['Cisco', 'CCNA', 'Troubleshooting']",1 - 3 Tahun,S2/S3
J-1567,Technical Writer,Software Development,PT Sharing Vision Indonesia,"['GitHub', 'API']",> 5 Tahun,S1/D4
J-1568,Vendor Management Specialist (Contract),Software Development,Siloam Hospitals Group (Tbk),['Excel'],> 5 Tahun,S1/D4
J-1569,Back End Java - Junior,Software Development,PT Tech Grid Indonesia,"['SQL', 'Java', 'Spring', 'MySQL', 'PostgreSQL', 'Oracle', 'API']",1 - 3 Tahun,S1/D4
J-1570,Software Engineer,Software Development,"PT Adi Sarana Armada, Tbk",['Flutter'],1 - 3 Tahun,S1/D4
J-1571,IT QA Specialist,Software Development,B-LOG,['QA'],3 - 5 Tahun,S1/D4
J-1572,Technical Support,IT Support & Infrastructure,PT Transaksi Monitor Digital,['Linux'],Belum ada pengalaman,SMA/SMK
J-1573,Data Center Technician - Indonesia - Batu Besar - On-site,Software Development,RM Staffing B.V.,"['Cisco', 'CCNA', 'Troubleshooting']",1 - 3 Tahun,S2/S3
J-1574,Data Center Technician - Indonesia - Kota Kediri - On-site,Software Development,RM Staffing B.V.,"['Cisco', 'CCNA', 'Troubleshooting']",1 - 3 Tahun,S2/S3
J-1575,QA Automation,Software Development,PT Mitra Solusi Lelang,"['API', 'QA']",1 - 3 Tahun,S1/D4
J-1576,Platform Support Analyst,Software Development,Macquarie Group,"['Business Analysis', 'Requirements Gathering', 'SQL']",1 - 3 Tahun,S1/D4
J-1577,Network Engineer,IT Support & Infrastructure,PT Sapta Tunas Teknologi,"['Networking', 'CCNA']",1 - 3 Tahun,S1/D4
J-1578,QA Engineer,Quality Assurance,PT Arisamandiri Pratama,['QA'],1 - 3 Tahun,S1/D4
J-1579,Solution Engineer - Infrastructure,Software Development,PT Cemerlang Tunggal Intikarsa (CTI Group Jakarta),"['Networking', 'Linux', 'Troubleshooting', 'Infrastructure']",1 - 3 Tahun,S1/D4
J-1580,Data Analyst,Data Analytics,Ella Skincare (Solo),['Excel'],< 1 Tahun,S1/D4
J-1581,IT Business Analyst,Data Analytics,PT. Entrepreneur Trust Digital,['Go'],1 - 3 Tahun,S1/D4
J-1582,GA & IT Support,IT Support & Infrastructure,TADA,"['Excel', 'Troubleshooting']",< 1 Tahun,S1/D4
J-1583,Junior Security Engineer IT Firewall and Appliance,Software Development,PT Focus Solusi Infotama,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",Belum ada pengalaman,Bootcamp/Sertifikasi
J-1584,Software Testing ( Surabaya ),Software Development,PT SBG Solusi Bisnis,['Software Testing'],< 1 Tahun,S1/D4
J-1585,IT HELPDESK (Jakarta),IT Support & Infrastructure,About eCEOs Contact Careers,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",< 1 Tahun,S1/D4
J-1586,Data Center Technician - Indonesia - Serang - On-site,Software Development,RM Staffing B.V.,"['Cisco', 'CCNA', 'Troubleshooting']",1 - 3 Tahun,S2/S3
J-1587,System Analyst,Software Development,Medion Ardhika Bhakti,"['Business Analysis', 'Requirements Gathering', 'SQL']",< 1 Tahun,S1/D4
J-1588,IT SPECIALIST,Software Development,PT.Elecmetal Longteng Indonesia,"['Java', 'PHP', 'Networking', 'Troubleshooting']",1 - 3 Tahun,S1/D4
J-1589,Data Center Technician - Indonesia - Kabupaten Bekasi - On-site,Software Development,RM Staffing B.V.,"['Cisco', 'CCNA', 'Troubleshooting']",1 - 3 Tahun,S2/S3
J-1590,Business Analyst,Data Analytics,PT Ikonsultan Inovatama,"['Power BI', 'Excel', 'Agile']",1 - 3 Tahun,S1/D4
J-1591,IT Governance,Software Development,"PT Allo Bank Indonesia, Tbk","['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",1 - 3 Tahun,S1/D4
J-1592,IT Business Relationship Specialist,Software Development,PT Mitra Solusi Lelang,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",< 1 Tahun,S1/D4
J-1593,MIS & Reporting Analyst,Software Development,PT Apex Nusantara Indo,"['SQL', 'Power BI', 'Excel']",1 - 3 Tahun,S1/D4
J-1594,Teknisi Jaringan,Software Development,PT Inovasi Tjaraka Buana,['Troubleshooting'],< 1 Tahun,S1/D4
J-1595,Data Center Technician - Indonesia - Bali - On-site,Software Development,RM Staffing B.V.,"['Cisco', 'CCNA', 'Troubleshooting']",1 - 3 Tahun,S2/S3
J-1596,Teknisi Laptop/PC,Software Development,Lev Computer Makassar,"['Linux', 'Troubleshooting']",1 - 3 Tahun,S1/D4
J-1597,Teknisi Jaringan,Software Development,CV. General Solusindo,"['CCNA', 'Troubleshooting']",< 1 Tahun,S1/D4
J-1598,QA Manual,Software Development,PT Mitra Solusi Lelang,"['QA', 'Software Testing']",1 - 3 Tahun,S1/D4
J-1599,System Analyst,Software Development,PT Vanz Inovatif Teknologi,"['SQL', 'Azure', 'API', 'Agile', 'Scrum', 'QA']",1 - 3 Tahun,S1/D4
J-1600,IT Business Partner,Software Development,ParagonCorp,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",1 - 3 Tahun,S1/D4
J-1601,Data Engineer (ETL),Data Engineering,PT Platinumetrix Global Inovasi,['SQL'],1 - 3 Tahun,S1/D4
J-1602,IT Software,Software Development,Perusahaan Dirahasiakan,['SQL'],Belum ada pengalaman,S1/D4
J-1603,Server & Storage (EXPO),Software Development,PRIMA GROUP,['Excel'],1 - 3 Tahun,S1/D4
J-1604,Functional Application & Database Staff (Functional Oracle EBS),Software Development,PT Bina Karya Prima,"['SQL', 'Java', 'PHP', 'Oracle']",1 - 3 Tahun,S1/D4
J-1605,SOC Analyst L1,Cyber Security,PT Focus Solusi Infotama,['Networking'],1 - 3 Tahun,S1/D4
J-1606,Tier 2 SOC Analyst,Cyber Security,PT Neotech Cakrawala Indonesia,"['Python', 'Troubleshooting']",1 - 3 Tahun,Bootcamp/Sertifikasi
J-1607,Senior IT,Software Development,PT Envicon Ekatama,['Troubleshooting'],3 - 5 Tahun,S1/D4
J-1608,Lowongan Kerja Helpdesk,IT Support & Infrastructure,PT Lintas Media Danawa,['Troubleshooting'],< 1 Tahun,S1/D4
J-1609,"Network Operations Engineer, Corporate IT",Software Development,PT Sea Group,"['Python', 'Linux', 'Git', 'Cisco', 'Routing', 'Switching', 'CCNA', 'Troubleshooting']",< 1 Tahun,S1/D4
J-1610,IT Business Analyst,Data Analytics,PT 360 TEKNOLOGI INDONESIA,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",1 - 3 Tahun,S1/D4
J-1611,QA Manual,Software Development,Gefami Services Indonesia,"['API', 'Postman', 'QA']",1 - 3 Tahun,S1/D4
J-1612,IT Network Engineer - Pontianak,IT Support & Infrastructure,PT Duta Generasi Mandiri,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",< 1 Tahun,S1/D4
J-1613,Information Technology Analyst,Software Development,PT Sea Group,"['Linux', 'Cisco', 'Routing', 'Switching', 'Troubleshooting']",1 - 3 Tahun,S1/D4
J-1614,Teknisi Jaringan Wifi - Bali,Software Development,PT Duta Generasi Mandiri,"['Networking', 'Linux', 'Troubleshooting', 'Infrastructure']",1 - 3 Tahun,S1/D4
J-1615,Functional Analyst – Supply Chain [Contract],Software Development,Siloam Hospitals Group (Tbk),['Go'],1 - 3 Tahun,S1/D4
J-1616,IT Business Analyst,Data Analytics,PT Akhdani Reka Solusi,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",< 1 Tahun,S1/D4
J-1617,Teknisi Mesin EDC - Binjai,Software Development,PT. Pasifik Cipta Solusi,['Troubleshooting'],1 - 3 Tahun,SMA/SMK
J-1618,IT Senior,Software Development,PT Sahabat Jaya Solusindo,['CCNA'],1 - 3 Tahun,SMA/SMK
J-1619,IT Site Reliability Engineer (SRE),DevOps & Cloud,PT ABISHAR TECHNOLOGIES INDONESIA,"['AWS', 'Docker', 'Kubernetes', 'CI/CD', 'Troubleshooting']",1 - 3 Tahun,S2/S3
J-1620,Software Testing ( Batam ),Software Development,PT SBG Solusi Bisnis,['Software Testing'],< 1 Tahun,S1/D4
J-1621,IT System Analyst / Solution Architect,Software Development,PT ELISTEC INFORMATIKA UTAMA,"['PHP', 'React', 'Vue', 'Laravel', 'AWS', 'GCP', 'GitHub', 'PostgreSQL', 'API', 'JSON']",3 - 5 Tahun,Bootcamp/Sertifikasi
J-1622,IT Support Freelance area Kalimantan,IT Support & Infrastructure,PT. Berca Hardayaperkasa,"['IT Support', 'Troubleshooting', 'Hardware', 'Networking']",< 1 Tahun,S1/D4
J-1623,Data Center Technician - Indonesia - Denpasar Barat - On-site,Software Development,RM Staffing B.V.,"['Cisco', 'CCNA', 'Troubleshooting']",1 - 3 Tahun,S2/S3
J-1624,Data Infrastructure,Software Development,"PT Allo Bank Indonesia, Tbk","['Docker', 'Kubernetes', 'CI/CD', 'PostgreSQL', 'Machine Learning']",1 - 3 Tahun,S1/D4
J-1625,Backend Engineer (PHP/Laravel),Web Development,PT Tri Digital Perkasa (Volantis Technology),"['Laravel', 'MySQL', 'PostgreSQL', 'API', 'REST API', 'LLM']",< 1 Tahun,S1/D4
J-1626,Data Center Technician - Indonesia - Bantul - On-site,Software Development,RM Staffing B.V.,"['Cisco', 'CCNA', 'Troubleshooting']",1 - 3 Tahun,S2/S3
J-1627,IT System Administrator & Developer,IT Support & Infrastructure,COLORLINK,"['Python', 'SQL', 'PHP', 'Linux']",< 1 Tahun,S1/D4
J-1628,IT Business Analyst,Data Analytics,PT Mandiri International Technology,['Excel'],1 - 3 Tahun,S1/D4
J-1629,Project Management Office Associate,Software Development,PT Wintermar Offshore Marine Tbk,['Troubleshooting'],< 1 Tahun,S1/D4
J-1630,LEADER IT SOFTWARE,Software Development,PT Topsel Raharja Indonesia,"['Python', 'SQL', 'Java', 'PHP', 'Networking', 'MySQL', 'PostgreSQL']",1 - 3 Tahun,S1/D4
J-1631,QA Tester Project Perbankan (Manual & Semi Auto),Software Development,PT. Infomedia Nusantara (Telkom Group) Site Jogja & Semarang,"['Agile', 'QA']",1 - 3 Tahun,S1/D4
J-1632,Junior IT Quality Control for Banking Industry,Software Development,PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH),['Software Testing'],< 1 Tahun,S1/D4
J-1633,QA Engineer,Quality Assurance,Cloudisai Technology Services,"['Azure', 'CI/CD', 'API', 'Postman', 'QA']",1 - 3 Tahun,S1/D4
J-1634,IT Programmer - SAP,ERP & Enterprise,PT. Artha Adipersada,['.NET'],Belum ada pengalaman,S1/D4
J-1635,EOS (Engineer On Site) – AIRPORT SEAMLESS SYSTEM DEPLOYMENT,Software Development,PT CORRA SISTEM INTERGRASI,"['Networking', 'Troubleshooting']",< 1 Tahun,S1/D4
J-1636,IT System Analyst,Software Development,PT Esta Dana Ventura (Jakarta),['SQL'],3 - 5 Tahun,S1/D4
J-1637,Development Support,Software Development,PT Murni Development Indonesia,"['API', 'REST API', 'Troubleshooting']",3 - 5 Tahun,S1/D4
J-1638,Data Analyst / Data Analis,Data Analytics,PT. BPR Artha Karya Perdana,"['Python', 'SQL', 'R', 'MySQL', 'PostgreSQL', 'Tableau', 'Power BI', 'Excel']",< 1 Tahun,S1/D4
J-1639,Salesforce Engineer,Software Development,PT Sinar Digital Terdepan,"['Business Analysis', 'Requirements Gathering', 'SQL', 'Salesforce', 'CRM Management']",1 - 3 Tahun,S1/D4
J-1640,IT Programmer,Software Development,PT Cahaya Sani Vokasi,"['JavaScript', 'HTML', 'CSS', 'PHP', 'React', 'Flutter', 'UI/UX', 'Laravel', 'AWS', 'GCP', 'Docker', 'Git', 'GitHub', 'CI/CD', 'MySQL', 'PostgreSQL', 'API', 'REST API']",< 1 Tahun,S1/D4
J-1641,PNP IT Coordinator,Software Development,Samudera Indonesia,"['MySQL', 'Troubleshooting']",1 - 3 Tahun,S1/D4
