date_recorded,job_domain,skill_name,demand_count,is_synthetic
2014-09-30,DevOps & Cloud,Docker,45,1
2014-09-30,DevOps & Cloud,Kubernetes,54,1
2014-09-30,DevOps & Cloud,CI/CD,61,1
2014-09-30,DevOps & Cloud,Terraform,63,1
2014-09-30,DevOps & Cloud,Azure,61,1
2014-09-30,DevOps & Cloud,GCP,54,1
2014-09-30,DevOps & Cloud,Linux,45,1
2014-09-30,DevOps & Cloud,Cost Optimization,35,1
2014-10-31,DevOps & Cloud,AWS,37,1
2014-10-31,DevOps & Cloud,Docker,47,1
2014-10-31,DevOps & Cloud,Kubernetes,56,1
2014-10-31,DevOps & Cloud,CI/CD,61,1
2014-10-31,DevOps & Cloud,Terraform,63,1
2014-10-31,DevOps & Cloud,Azure,59,1
2014-10-31,DevOps & Cloud,GCP,52,1
2014-10-31,DevOps & Cloud,Linux,42,1
2014-10-31,DevOps & Cloud,Cost Optimization,33,1
2014-11-30,DevOps & Cloud,AWS,39,1
2014-11-30,DevOps & Cloud,Docker,49,1
2014-11-30,DevOps & Cloud,Kubernetes,57,1
2014-11-30,DevOps & Cloud,CI/CD,62,1
2014-11-30,DevOps & Cloud,Terraform,63,1
2014-11-30,DevOps & Cloud,Azure,58,1
2014-11-30,DevOps & Cloud,GCP,50,1
2014-11-30,DevOps & Cloud,Linux,41,1
2014-11-30,DevOps & Cloud,Cost Optimization,32,1
2014-12-31,DevOps & Cloud,AWS,43,1
2014-12-31,DevOps & Cloud,Docker,53,1
2014-12-31,DevOps & Cloud,Kubernetes,61,1
2014-12-31,DevOps & Cloud,CI/CD,65,1
2014-12-31,DevOps & Cloud,Terraform,64,1
2014-12-31,DevOps & Cloud,Azure,59,1
2014-12-31,DevOps & Cloud,GCP,50,1
2014-12-31,DevOps & Cloud,Linux,40,1
2014-12-31,DevOps & Cloud,Cost Optimization,31,1
2015-01-31,DevOps & Cloud,AWS,44,1
2015-01-31,DevOps & Cloud,Docker,54,1
2015-01-31,DevOps & Cloud,Kubernetes,61,1
2015-01-31,DevOps & Cloud,CI/CD,64,1
2015-01-31,DevOps & Cloud,Terraform,62,1
2015-01-31,DevOps & Cloud,Azure,56,1
2015-01-31,DevOps & Cloud,GCP,47,1
2015-01-31,DevOps & Cloud,Linux,37,1
2015-01-31,DevOps & Cloud,Cost Optimization,29,1
2015-02-28,DevOps & Cloud,AWS,49,1
2015-02-28,DevOps & Cloud,Docker,58,1
2015-02-28,DevOps & Cloud,Kubernetes,65,1
2015-02-28,DevOps & Cloud,CI/CD,67,1
2015-02-28,DevOps & Cloud,Terraform,64,1
2015-02-28,DevOps & Cloud,Azure,57,1
2015-02-28,DevOps & Cloud,GCP,47,1
2015-02-28,DevOps & Cloud,Linux,37,1
2015-02-28,DevOps & Cloud,Cost Optimization,29,1
2015-03-31,DevOps & Cloud,AWS,53,1
2015-03-31,DevOps & Cloud,Docker,62,1
2015-03-31,DevOps & Cloud,Kubernetes,69,1
2015-03-31,DevOps & Cloud,CI/CD,70,1
2015-03-31,DevOps & Cloud,Terraform,66,1
2015-03-31,DevOps & Cloud,Azure,57,1
2015-03-31,DevOps & Cloud,GCP,47,1
2015-03-31,DevOps & Cloud,Linux,37,1
2015-03-31,DevOps & Cloud,Cost Optimization,29,1
2015-04-30,DevOps & Cloud,AWS,58,1
2015-04-30,DevOps & Cloud,Docker,68,1
2015-04-30,DevOps & Cloud,Kubernetes,74,1
2015-04-30,DevOps & Cloud,CI/CD,74,1
2015-04-30,DevOps & Cloud,Terraform,68,1
2015-04-30,DevOps & Cloud,Azure,59,1
2015-04-30,DevOps & Cloud,GCP,47,1
2015-04-30,DevOps & Cloud,Linux,37,1
2015-04-30,DevOps & Cloud,Cost Optimization,30,1
2015-05-31,DevOps & Cloud,AWS,64,1
2015-05-31,DevOps & Cloud,Docker,74,1
2015-05-31,DevOps & Cloud,Kubernetes,78,1
2015-05-31,DevOps & Cloud,CI/CD,77,1
2015-05-31,DevOps & Cloud,Terraform,70,1
2015-05-31,DevOps & Cloud,Azure,60,1
2015-05-31,DevOps & Cloud,GCP,48,1
2015-05-31,DevOps & Cloud,Linux,37,1
2015-05-31,DevOps & Cloud,Cost Optimization,31,1
2015-06-30,DevOps & Cloud,AWS,65,1
2015-06-30,DevOps & Cloud,Docker,74,1
2015-06-30,DevOps & Cloud,Kubernetes,77,1
2015-06-30,DevOps & Cloud,CI/CD,75,1
2015-06-30,DevOps & Cloud,Terraform,67,1
2015-06-30,DevOps & Cloud,Azure,56,1
2015-06-30,DevOps & Cloud,GCP,44,1
2015-06-30,DevOps & Cloud,Linux,35,1
2015-06-30,DevOps & Cloud,Cost Optimization,30,1
2015-07-31,DevOps & Cloud,AWS,69,1
2015-07-31,DevOps & Cloud,Docker,76,1
2015-07-31,DevOps & Cloud,Kubernetes,79,1
2015-07-31,DevOps & Cloud,CI/CD,75,1
2015-07-31,DevOps & Cloud,Terraform,66,1
2015-07-31,DevOps & Cloud,Azure,54,1
2015-07-31,DevOps & Cloud,GCP,43,1
2015-07-31,DevOps & Cloud,Linux,34,1
2015-07-31,DevOps & Cloud,Cost Optimization,30,1
2015-08-31,DevOps & Cloud,AWS,72,1
2015-08-31,DevOps & Cloud,Docker,79,1
2015-08-31,DevOps & Cloud,Kubernetes,80,1
2015-08-31,DevOps & Cloud,CI/CD,75,1
2015-08-31,DevOps & Cloud,Terraform,66,1
2015-08-31,DevOps & Cloud,Azure,53,1
2015-08-31,DevOps & Cloud,GCP,42,1
2015-08-31,DevOps & Cloud,Linux,33,1
2015-08-31,DevOps & Cloud,Cost Optimization,31,1
2015-09-30,DevOps & Cloud,AWS,74,1
2015-09-30,DevOps & Cloud,Docker,80,1
2015-09-30,DevOps & Cloud,Kubernetes,79,1
2015-09-30,DevOps & Cloud,CI/CD,73,1
2015-09-30,DevOps & Cloud,Terraform,63,1
2015-09-30,DevOps & Cloud,Azure,50,1
2015-09-30,DevOps & Cloud,GCP,39,1
2015-09-30,DevOps & Cloud,Linux,32,1
2015-09-30,DevOps & Cloud,Cost Optimization,31,1
2015-10-31,DevOps & Cloud,AWS,77,1
2015-10-31,DevOps & Cloud,Docker,81,1
2015-10-31,DevOps & Cloud,Kubernetes,80,1
2015-10-31,DevOps & Cloud,CI/CD,73,1
2015-10-31,DevOps & Cloud,Terraform,61,1
2015-10-31,DevOps & Cloud,Azure,49,1
2015-10-31,DevOps & Cloud,GCP,38,1
2015-10-31,DevOps & Cloud,Linux,32,1
2015-10-31,DevOps & Cloud,Cost Optimization,32,1
2015-11-30,DevOps & Cloud,AWS,77,1
2015-11-30,DevOps & Cloud,Docker,81,1
2015-11-30,DevOps & Cloud,Kubernetes,78,1
2015-11-30,DevOps & Cloud,CI/CD,70,1
2015-11-30,DevOps & Cloud,Terraform,58,1
2015-11-30,DevOps & Cloud,Azure,46,1
2015-11-30,DevOps & Cloud,GCP,36,1
2015-11-30,DevOps & Cloud,Linux,31,1
2015-11-30,DevOps & Cloud,Cost Optimization,32,1
2015-12-31,DevOps & Cloud,AWS,79,1
2015-12-31,DevOps & Cloud,Docker,81,1
2015-12-31,DevOps & Cloud,Kubernetes,77,1
2015-12-31,DevOps & Cloud,CI/CD,68,1
2015-12-31,DevOps & Cloud,Terraform,56,1
2015-12-31,DevOps & Cloud,Azure,44,1
2015-12-31,DevOps & Cloud,GCP,35,1
2015-12-31,DevOps & Cloud,Linux,31,1
2015-12-31,DevOps & Cloud,Cost Optimization,33,1
2016-01-31,DevOps & Cloud,AWS,83,1
2016-01-31,DevOps & Cloud,Docker,84,1
2016-01-31,DevOps & Cloud,Kubernetes,79,1
2016-01-31,DevOps & Cloud,CI/CD,68,1
2016-01-31,DevOps & Cloud,Terraform,55,1
2016-01-31,DevOps & Cloud,Azure,43,1
2016-01-31,DevOps & Cloud,GCP,35,1
2016-01-31,DevOps & Cloud,Linux,32,1
2016-01-31,DevOps & Cloud,Cost Optimization,36,1
2016-02-29,DevOps & Cloud,AWS,89,1
2016-02-29,DevOps & Cloud,Docker,88,1
2016-02-29,DevOps & Cloud,Kubernetes,81,1
2016-02-29,DevOps & Cloud,CI/CD,69,1
2016-02-29,DevOps & Cloud,Terraform,56,1
2016-02-29,DevOps & Cloud,Azure,43,1
2016-02-29,DevOps & Cloud,GCP,36,1
2016-02-29,DevOps & Cloud,Linux,34,1
2016-02-29,DevOps & Cloud,Cost Optimization,40,1
2016-03-31,DevOps & Cloud,AWS,93,1
2016-03-31,DevOps & Cloud,Docker,91,1
2016-03-31,DevOps & Cloud,Kubernetes,83,1
2016-03-31,DevOps & Cloud,CI/CD,70,1
2016-03-31,DevOps & Cloud,Terraform,55,1
2016-03-31,DevOps & Cloud,Azure,43,1
2016-03-31,DevOps & Cloud,GCP,36,1
2016-03-31,DevOps & Cloud,Linux,36,1
2016-03-31,DevOps & Cloud,Cost Optimization,43,1
2016-04-30,DevOps & Cloud,AWS,98,1
2016-04-30,DevOps & Cloud,Docker,94,1
2016-04-30,DevOps & Cloud,Kubernetes,84,1
2016-04-30,DevOps & Cloud,CI/CD,70,1
2016-04-30,DevOps & Cloud,Terraform,55,1
2016-04-30,DevOps & Cloud,Azure,43,1
2016-04-30,DevOps & Cloud,GCP,37,1
2016-04-30,DevOps & Cloud,Linux,39,1
2016-04-30,DevOps & Cloud,Cost Optimization,48,1
2016-05-31,DevOps & Cloud,AWS,103,1
2016-05-31,DevOps & Cloud,Docker,97,1
2016-05-31,DevOps & Cloud,Kubernetes,85,1
2016-05-31,DevOps & Cloud,CI/CD,70,1
2016-05-31,DevOps & Cloud,Terraform,55,1
2016-05-31,DevOps & Cloud,Azure,44,1
2016-05-31,DevOps & Cloud,GCP,39,1
2016-05-31,DevOps & Cloud,Linux,42,1
2016-05-31,DevOps & Cloud,Cost Optimization,53,1
2016-06-30,DevOps & Cloud,AWS,106,1
2016-06-30,DevOps & Cloud,Docker,98,1
2016-06-30,DevOps & Cloud,Kubernetes,85,1
2016-06-30,DevOps & Cloud,CI/CD,69,1
2016-06-30,DevOps & Cloud,Terraform,54,1
2016-06-30,DevOps & Cloud,Azure,43,1
2016-06-30,DevOps & Cloud,GCP,40,1
2016-06-30,DevOps & Cloud,Linux,46,1
2016-06-30,DevOps & Cloud,Cost Optimization,57,1
2016-07-31,DevOps & Cloud,AWS,107,1
2016-07-31,DevOps & Cloud,Docker,98,1
2016-07-31,DevOps & Cloud,Kubernetes,83,1
2016-07-31,DevOps & Cloud,CI/CD,67,1
2016-07-31,DevOps & Cloud,Terraform,52,1
2016-07-31,DevOps & Cloud,Azure,43,1
2016-07-31,DevOps & Cloud,GCP,42,1
2016-07-31,DevOps & Cloud,Linux,48,1
2016-07-31,DevOps & Cloud,Cost Optimization,62,1
2016-08-31,DevOps & Cloud,AWS,105,1
2016-08-31,DevOps & Cloud,Docker,95,1
2016-08-31,DevOps & Cloud,Kubernetes,79,1
2016-08-31,DevOps & Cloud,CI/CD,63,1
2016-08-31,DevOps & Cloud,Terraform,49,1
2016-08-31,DevOps & Cloud,Azure,42,1
2016-08-31,DevOps & Cloud,GCP,42,1
2016-08-31,DevOps & Cloud,Linux,50,1
2016-08-31,DevOps & Cloud,Cost Optimization,65,1
2016-09-30,DevOps & Cloud,AWS,102,1
2016-09-30,DevOps & Cloud,Docker,90,1
2016-09-30,DevOps & Cloud,Kubernetes,75,1
2016-09-30,DevOps & Cloud,CI/CD,59,1
2016-09-30,DevOps & Cloud,Terraform,46,1
2016-09-30,DevOps & Cloud,Azure,40,1
2016-09-30,DevOps & Cloud,GCP,43,1
2016-09-30,DevOps & Cloud,Linux,52,1
2016-09-30,DevOps & Cloud,Cost Optimization,67,1
2016-10-31,DevOps & Cloud,AWS,100,1
2016-10-31,DevOps & Cloud,Docker,87,1
2016-10-31,DevOps & Cloud,Kubernetes,71,1
2016-10-31,DevOps & Cloud,CI/CD,56,1
2016-10-31,DevOps & Cloud,Terraform,44,1
2016-10-31,DevOps & Cloud,Azure,40,1
2016-10-31,DevOps & Cloud,GCP,44,1
2016-10-31,DevOps & Cloud,Linux,55,1
2016-10-31,DevOps & Cloud,Cost Optimization,70,1
2016-11-30,DevOps & Cloud,AWS,99,1
2016-11-30,DevOps & Cloud,Docker,85,1
2016-11-30,DevOps & Cloud,Kubernetes,69,1
2016-11-30,DevOps & Cloud,CI/CD,54,1
2016-11-30,DevOps & Cloud,Terraform,43,1
2016-11-30,DevOps & Cloud,Azure,41,1
2016-11-30,DevOps & Cloud,GCP,46,1
2016-11-30,DevOps & Cloud,Linux,59,1
2016-11-30,DevOps & Cloud,Cost Optimization,75,1
2016-12-31,DevOps & Cloud,AWS,94,1
2016-12-31,DevOps & Cloud,Docker,80,1
2016-12-31,DevOps & Cloud,Kubernetes,64,1
2016-12-31,DevOps & Cloud,CI/CD,50,1
2016-12-31,DevOps & Cloud,Terraform,41,1
2016-12-31,DevOps & Cloud,Azure,40,1
2016-12-31,DevOps & Cloud,GCP,47,1
2016-12-31,DevOps & Cloud,Linux,61,1
2016-12-31,DevOps & Cloud,Cost Optimization,77,1
2017-01-31,DevOps & Cloud,AWS,95,1
2017-01-31,DevOps & Cloud,Docker,80,1
2017-01-31,DevOps & Cloud,Kubernetes,63,1
2017-01-31,DevOps & Cloud,CI/CD,49,1
2017-01-31,DevOps & Cloud,Terraform,42,1
2017-01-31,DevOps & Cloud,Azure,43,1
2017-01-31,DevOps & Cloud,GCP,52,1
2017-01-31,DevOps & Cloud,Linux,66,1
2017-01-31,DevOps & Cloud,Cost Optimization,83,1
2017-02-28,DevOps & Cloud,AWS,94,1
2017-02-28,DevOps & Cloud,Docker,78,1
2017-02-28,DevOps & Cloud,Kubernetes,61,1
2017-02-28,DevOps & Cloud,CI/CD,48,1
2017-02-28,DevOps & Cloud,Terraform,42,1
2017-02-28,DevOps & Cloud,Azure,45,1
2017-02-28,DevOps & Cloud,GCP,55,1
2017-02-28,DevOps & Cloud,Linux,71,1
2017-02-28,DevOps & Cloud,Cost Optimization,88,1
2017-03-31,DevOps & Cloud,AWS,95,1
2017-03-31,DevOps & Cloud,Docker,77,1
2017-03-31,DevOps & Cloud,Kubernetes,60,1
2017-03-31,DevOps & Cloud,CI/CD,48,1
2017-03-31,DevOps & Cloud,Terraform,44,1
2017-03-31,DevOps & Cloud,Azure,49,1
2017-03-31,DevOps & Cloud,GCP,61,1
2017-03-31,DevOps & Cloud,Linux,78,1
2017-03-31,DevOps & Cloud,Cost Optimization,95,1
2017-04-30,DevOps & Cloud,AWS,96,1
2017-04-30,DevOps & Cloud,Docker,77,1
2017-04-30,DevOps & Cloud,Kubernetes,60,1
2017-04-30,DevOps & Cloud,CI/CD,49,1
2017-04-30,DevOps & Cloud,Terraform,47,1
2017-04-30,DevOps & Cloud,Azure,53,1
2017-04-30,DevOps & Cloud,GCP,68,1
2017-04-30,DevOps & Cloud,Linux,86,1
2017-04-30,DevOps & Cloud,Cost Optimization,104,1
2017-05-31,DevOps & Cloud,AWS,93,1
2017-05-31,DevOps & Cloud,Docker,74,1
2017-05-31,DevOps & Cloud,Kubernetes,58,1
2017-05-31,DevOps & Cloud,CI/CD,48,1
2017-05-31,DevOps & Cloud,Terraform,48,1
2017-05-31,DevOps & Cloud,Azure,56,1
2017-05-31,DevOps & Cloud,GCP,72,1
2017-05-31,DevOps & Cloud,Linux,91,1
2017-05-31,DevOps & Cloud,Cost Optimization,108,1
2017-06-30,DevOps & Cloud,AWS,90,1
2017-06-30,DevOps & Cloud,Docker,71,1
2017-06-30,DevOps & Cloud,Kubernetes,56,1
2017-06-30,DevOps & Cloud,CI/CD,48,1
2017-06-30,DevOps & Cloud,Terraform,49,1
2017-06-30,DevOps & Cloud,Azure,59,1
2017-06-30,DevOps & Cloud,GCP,76,1
2017-06-30,DevOps & Cloud,Linux,95,1
2017-06-30,DevOps & Cloud,Cost Optimization,112,1
2017-07-31,DevOps & Cloud,AWS,83,1
2017-07-31,DevOps & Cloud,Docker,65,1
2017-07-31,DevOps & Cloud,Kubernetes,52,1
2017-07-31,DevOps & Cloud,CI/CD,46,1
2017-07-31,DevOps & Cloud,Terraform,49,1
2017-07-31,DevOps & Cloud,Azure,61,1
2017-07-31,DevOps & Cloud,GCP,78,1
2017-07-31,DevOps & Cloud,Linux,97,1
2017-07-31,DevOps & Cloud,Cost Optimization,112,1
2017-08-31,DevOps & Cloud,AWS,81,1
2017-08-31,DevOps & Cloud,Docker,63,1
2017-08-31,DevOps & Cloud,Kubernetes,51,1
2017-08-31,DevOps & Cloud,CI/CD,47,1
2017-08-31,DevOps & Cloud,Terraform,52,1
2017-08-31,DevOps & Cloud,Azure,65,1
2017-08-31,DevOps & Cloud,GCP,83,1
2017-08-31,DevOps & Cloud,Linux,102,1
2017-08-31,DevOps & Cloud,Cost Optimization,116,1
2017-09-30,DevOps & Cloud,AWS,75,1
2017-09-30,DevOps & Cloud,Docker,58,1
2017-09-30,DevOps & Cloud,Kubernetes,48,1
2017-09-30,DevOps & Cloud,CI/CD,46,1
2017-09-30,DevOps & Cloud,Terraform,53,1
2017-09-30,DevOps & Cloud,Azure,67,1
2017-09-30,DevOps & Cloud,GCP,85,1
2017-09-30,DevOps & Cloud,Linux,102,1
2017-09-30,DevOps & Cloud,Cost Optimization,115,1
2017-10-31,DevOps & Cloud,AWS,70,1
2017-10-31,DevOps & Cloud,Docker,55,1
2017-10-31,DevOps & Cloud,Kubernetes,46,1
2017-10-31,DevOps & Cloud,CI/CD,46,1
2017-10-31,DevOps & Cloud,Terraform,55,1
2017-10-31,DevOps & Cloud,Azure,70,1
2017-10-31,DevOps & Cloud,GCP,88,1
2017-10-31,DevOps & Cloud,Linux,105,1
2017-10-31,DevOps & Cloud,Cost Optimization,116,1
2017-11-30,DevOps & Cloud,AWS,63,1
2017-11-30,DevOps & Cloud,Docker,49,1
2017-11-30,DevOps & Cloud,Kubernetes,43,1
2017-11-30,DevOps & Cloud,CI/CD,44,1
2017-11-30,DevOps & Cloud,Terraform,54,1
2017-11-30,DevOps & Cloud,Azure,69,1
2017-11-30,DevOps & Cloud,GCP,87,1
2017-11-30,DevOps & Cloud,Linux,101,1
2017-11-30,DevOps & Cloud,Cost Optimization,110,1
2017-12-31,DevOps & Cloud,AWS,59,1
2017-12-31,DevOps & Cloud,Docker,47,1
2017-12-31,DevOps & Cloud,Kubernetes,42,1
2017-12-31,DevOps & Cloud,CI/CD,46,1
2017-12-31,DevOps & Cloud,Terraform,57,1
2017-12-31,DevOps & Cloud,Azure,73,1
2017-12-31,DevOps & Cloud,GCP,90,1
2017-12-31,DevOps & Cloud,Linux,103,1
2017-12-31,DevOps & Cloud,Cost Optimization,111,1
2018-01-31,DevOps & Cloud,AWS,56,1
2018-01-31,DevOps & Cloud,Docker,46,1
2018-01-31,DevOps & Cloud,Kubernetes,42,1
2018-01-31,DevOps & Cloud,CI/CD,47,1
2018-01-31,DevOps & Cloud,Terraform,60,1
2018-01-31,DevOps & Cloud,Azure,76,1
2018-01-31,DevOps & Cloud,GCP,93,1
2018-01-31,DevOps & Cloud,Linux,106,1
2018-01-31,DevOps & Cloud,Cost Optimization,111,1
2018-02-28,DevOps & Cloud,AWS,55,1
2018-02-28,DevOps & Cloud,Docker,46,1
2018-02-28,DevOps & Cloud,Kubernetes,44,1
2018-02-28,DevOps & Cloud,CI/CD,51,1
2018-02-28,DevOps & Cloud,Terraform,65,1
2018-02-28,DevOps & Cloud,Azure,83,1
2018-02-28,DevOps & Cloud,GCP,99,1
2018-02-28,DevOps & Cloud,Linux,111,1
2018-02-28,DevOps & Cloud,Cost Optimization,115,1
2018-03-31,DevOps & Cloud,AWS,52,1
2018-03-31,DevOps & Cloud,Docker,44,1
2018-03-31,DevOps & Cloud,Kubernetes,45,1
2018-03-31,DevOps & Cloud,CI/CD,53,1
2018-03-31,DevOps & Cloud,Terraform,68,1
2018-03-31,DevOps & Cloud,Azure,86,1
2018-03-31,DevOps & Cloud,GCP,101,1
2018-03-31,DevOps & Cloud,Linux,112,1
2018-03-31,DevOps & Cloud,Cost Optimization,114,1
2018-04-30,DevOps & Cloud,AWS,51,1
2018-04-30,DevOps & Cloud,Docker,45,1
2018-04-30,DevOps & Cloud,Kubernetes,47,1
2018-04-30,DevOps & Cloud,CI/CD,57,1
2018-04-30,DevOps & Cloud,Terraform,73,1
2018-04-30,DevOps & Cloud,Azure,91,1
2018-04-30,DevOps & Cloud,GCP,107,1
2018-04-30,DevOps & Cloud,Linux,116,1
2018-04-30,DevOps & Cloud,Cost Optimization,116,1
2018-05-31,DevOps & Cloud,AWS,50,1
2018-05-31,DevOps & Cloud,Docker,45,1
2018-05-31,DevOps & Cloud,Kubernetes,49,1
2018-05-31,DevOps & Cloud,CI/CD,61,1
2018-05-31,DevOps & Cloud,Terraform,78,1
2018-05-31,DevOps & Cloud,Azure,96,1
2018-05-31,DevOps & Cloud,GCP,111,1
2018-05-31,DevOps & Cloud,Linux,118,1
2018-05-31,DevOps & Cloud,Cost Optimization,117,1
2018-06-30,DevOps & Cloud,AWS,48,1
2018-06-30,DevOps & Cloud,Docker,45,1
2018-06-30,DevOps & Cloud,Kubernetes,51,1
2018-06-30,DevOps & Cloud,CI/CD,64,1
2018-06-30,DevOps & Cloud,Terraform,82,1
2018-06-30,DevOps & Cloud,Azure,99,1
2018-06-30,DevOps & Cloud,GCP,112,1
2018-06-30,DevOps & Cloud,Linux,118,1
2018-06-30,DevOps & Cloud,Cost Optimization,114,1
2018-07-31,DevOps & Cloud,AWS,45,1
2018-07-31,DevOps & Cloud,Docker,44,1
2018-07-31,DevOps & Cloud,Kubernetes,52,1
2018-07-31,DevOps & Cloud,CI/CD,66,1
2018-07-31,DevOps & Cloud,Terraform,83,1
2018-07-31,DevOps & Cloud,Azure,100,1
2018-07-31,DevOps & Cloud,GCP,111,1
2018-07-31,DevOps & Cloud,Linux,115,1
2018-07-31,DevOps & Cloud,Cost Optimization,110,1
2018-08-31,DevOps & Cloud,AWS,44,1
2018-08-31,DevOps & Cloud,Docker,44,1
2018-08-31,DevOps & Cloud,Kubernetes,53,1
2018-08-31,DevOps & Cloud,CI/CD,68,1
2018-08-31,DevOps & Cloud,Terraform,86,1
2018-08-31,DevOps & Cloud,Azure,101,1
2018-08-31,DevOps & Cloud,GCP,111,1
2018-08-31,DevOps & Cloud,Linux,113,1
2018-08-31,DevOps & Cloud,Cost Optimization,106,1
2018-09-30,DevOps & Cloud,AWS,42,1
2018-09-30,DevOps & Cloud,Docker,45,1
2018-09-30,DevOps & Cloud,Kubernetes,55,1
2018-09-30,DevOps & Cloud,CI/CD,71,1
2018-09-30,DevOps & Cloud,Terraform,88,1
2018-09-30,DevOps & Cloud,Azure,102,1
2018-09-30,DevOps & Cloud,GCP,110,1
2018-09-30,DevOps & Cloud,Linux,110,1
2018-09-30,DevOps & Cloud,Cost Optimization,102,1
2018-10-31,DevOps & Cloud,AWS,40,1
2018-10-31,DevOps & Cloud,Docker,44,1
2018-10-31,DevOps & Cloud,Kubernetes,55,1
2018-10-31,DevOps & Cloud,CI/CD,70,1
2018-10-31,DevOps & Cloud,Terraform,86,1
2018-10-31,DevOps & Cloud,Azure,98,1
2018-10-31,DevOps & Cloud,GCP,104,1
2018-10-31,DevOps & Cloud,Linux,103,1
2018-10-31,DevOps & Cloud,Cost Optimization,93,1
2018-11-30,DevOps & Cloud,AWS,40,1
2018-11-30,DevOps & Cloud,Docker,45,1
2018-11-30,DevOps & Cloud,Kubernetes,57,1
2018-11-30,DevOps & Cloud,CI/CD,73,1
2018-11-30,DevOps & Cloud,Terraform,88,1
2018-11-30,DevOps & Cloud,Azure,99,1
2018-11-30,DevOps & Cloud,GCP,104,1
2018-11-30,DevOps & Cloud,Linux,101,1
2018-11-30,DevOps & Cloud,Cost Optimization,90,1
2018-12-31,DevOps & Cloud,AWS,39,1
2018-12-31,DevOps & Cloud,Docker,46,1
2018-12-31,DevOps & Cloud,Kubernetes,59,1
2018-12-31,DevOps & Cloud,CI/CD,74,1
2018-12-31,DevOps & Cloud,Terraform,89,1
2018-12-31,DevOps & Cloud,Azure,99,1
2018-12-31,DevOps & Cloud,GCP,101,1
2018-12-31,DevOps & Cloud,Linux,97,1
2018-12-31,DevOps & Cloud,Cost Optimization,85,1
2019-01-31,DevOps & Cloud,AWS,41,1
2019-01-31,DevOps & Cloud,Docker,50,1
2019-01-31,DevOps & Cloud,Kubernetes,64,1
2019-01-31,DevOps & Cloud,CI/CD,80,1
2019-01-31,DevOps & Cloud,Terraform,94,1
2019-01-31,DevOps & Cloud,Azure,103,1
2019-01-31,DevOps & Cloud,GCP,104,1
2019-01-31,DevOps & Cloud,Linux,98,1
2019-01-31,DevOps & Cloud,Cost Optimization,85,1
2019-02-28,DevOps & Cloud,AWS,42,1
2019-02-28,DevOps & Cloud,Docker,51,1
2019-02-28,DevOps & Cloud,Kubernetes,66,1
2019-02-28,DevOps & Cloud,CI/CD,82,1
2019-02-28,DevOps & Cloud,Terraform,95,1
2019-02-28,DevOps & Cloud,Azure,102,1
2019-02-28,DevOps & Cloud,GCP,101,1
2019-02-28,DevOps & Cloud,Linux,93,1
2019-02-28,DevOps & Cloud,Cost Optimization,80,1
2019-03-31,DevOps & Cloud,AWS,45,1
2019-03-31,DevOps & Cloud,Docker,56,1
2019-03-31,DevOps & Cloud,Kubernetes,72,1
2019-03-31,DevOps & Cloud,CI/CD,88,1
2019-03-31,DevOps & Cloud,Terraform,101,1
2019-03-31,DevOps & Cloud,Azure,106,1
2019-03-31,DevOps & Cloud,GCP,104,1
2019-03-31,DevOps & Cloud,Linux,95,1
2019-03-31,DevOps & Cloud,Cost Optimization,80,1
2019-04-30,DevOps & Cloud,AWS,49,1
2019-04-30,DevOps & Cloud,Docker,62,1
2019-04-30,DevOps & Cloud,Kubernetes,79,1
2019-04-30,DevOps & Cloud,CI/CD,95,1
2019-04-30,DevOps & Cloud,Terraform,107,1
2019-04-30,DevOps & Cloud,Azure,111,1
2019-04-30,DevOps & Cloud,GCP,107,1
2019-04-30,DevOps & Cloud,Linux,96,1
2019-04-30,DevOps & Cloud,Cost Optimization,79,1
2019-05-31,DevOps & Cloud,AWS,53,1
2019-05-31,DevOps & Cloud,Docker,68,1
2019-05-31,DevOps & Cloud,Kubernetes,85,1
2019-05-31,DevOps & Cloud,CI/CD,102,1
2019-05-31,DevOps & Cloud,Terraform,112,1
2019-05-31,DevOps & Cloud,Azure,115,1
2019-05-31,DevOps & Cloud,GCP,109,1
2019-05-31,DevOps & Cloud,Linux,96,1
2019-05-31,DevOps & Cloud,Cost Optimization,79,1
2019-06-30,DevOps & Cloud,AWS,55,1
2019-06-30,DevOps & Cloud,Docker,70,1
2019-06-30,DevOps & Cloud,Kubernetes,88,1
2019-06-30,DevOps & Cloud,CI/CD,103,1
2019-06-30,DevOps & Cloud,Terraform,112,1
2019-06-30,DevOps & Cloud,Azure,113,1
2019-06-30,DevOps & Cloud,GCP,106,1
2019-06-30,DevOps & Cloud,Linux,91,1
2019-06-30,DevOps & Cloud,Cost Optimization,74,1
2019-07-31,DevOps & Cloud,AWS,57,1
2019-07-31,DevOps & Cloud,Docker,73,1
2019-07-31,DevOps & Cloud,Kubernetes,91,1
2019-07-31,DevOps & Cloud,CI/CD,105,1
2019-07-31,DevOps & Cloud,Terraform,112,1
2019-07-31,DevOps & Cloud,Azure,111,1
2019-07-31,DevOps & Cloud,GCP,102,1
2019-07-31,DevOps & Cloud,Linux,87,1
2019-07-31,DevOps & Cloud,Cost Optimization,70,1
2019-08-31,DevOps & Cloud,AWS,62,1
2019-08-31,DevOps & Cloud,Docker,79,1
2019-08-31,DevOps & Cloud,Kubernetes,96,1
2019-08-31,DevOps & Cloud,CI/CD,110,1
2019-08-31,DevOps & Cloud,Terraform,116,1
